Title;Artist;Genre;Track URL;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;time_signature
BABYDOLL (Speed);Ari Abdul;Dance/Electronic;https://open.spotify.com/track/5K3SJuYEkvvrLbzOjPyRi1;0.552;0.582;11.0;-5.535;1.0;0.0404;0.0813;0.205;0.177;0.538;105.483;156651.0;4.0
California Dreamin' (feat. High Jinx);Chris Lorenzo, High Jinx;Dance/Electronic;https://open.spotify.com/track/4ASOMWcJUrwEpjJy4GEijz;0.685;0.911;9.0;-4.977;1.0;0.144;0.00552;0.0247;0.285;0.351;128.02;196900.0;4.0
Baby Girl;Disco Lines;Dance/Electronic;https://open.spotify.com/track/2cSdAkzAf2T4j4aLvx4LLz;0.73;0.907;2.0;-3.72;1.0;0.0606;0.0921;0.114;0.23;0.249;120.968;111074.0;4.0
Hallucination;Regard, Years & Years;Dance/Electronic;https://open.spotify.com/track/7y3c1oJMY1CwwtOZ84Qovu;0.687;0.788;6.0;-5.142;0.0;0.0352;0.0121;0.0;0.358;0.669;123.02;174795.0;4.0
The Last Goodbye (feat. Bettye LaVette);ODESZA, Bettye LaVette;Dance/Electronic;https://open.spotify.com/track/4XeIiGpUBshIfs9yrBDVZC;0.667;0.92;9.0;-2.71;1.0;0.0773;0.00752;0.00232;0.126;0.146;114.977;358983.0;4.0
By Your Side (feat. Tom Grennan);Calvin Harris, Tom Grennan;Dance/Electronic;https://open.spotify.com/track/0vR2rIVORmgeKiGIgNT0fV;0.733;0.96;7.0;-3.597;1.0;0.0295;0.0514;0.00199;0.287;0.811;124.01;189672.0;4.0
Twilight;GRAVECHILL;Dance/Electronic;https://open.spotify.com/track/1guHCTD0uiEgTG3HOPgBmU;0.889;0.884;4.0;-4.323;1.0;0.0379;0.0111;0.804;0.0999;0.789;124.003;116129.0;4.0
Why Not;Ghostface Playa;Dance/Electronic;https://open.spotify.com/track/4oMyggIzClkOcCTvotFLkP;0.725;0.984;9.0;-1.638;1.0;0.0351;0.000718;0.895;0.372;0.931;119.983;165000.0;4.0
Run;Becky Hill, Galantis;Dance/Electronic;https://open.spotify.com/track/02em5H1JIgXssJzQKN6h4M;0.606;0.883;5.0;-2.71;1.0;0.0379;0.0417;0.0;0.0761;0.569;124.026;190093.0;4.0
Beg For You (feat. Rina Sawayama);Charli XCX, Rina Sawayama;Dance/Electronic;https://open.spotify.com/track/11M8c9SHQYpd8DOrmcu25k;0.788;0.945;9.0;-5.091;1.0;0.0599;0.223;2.97e-06;0.115;0.466;128.036;168053.0;4.0
Follow Me;Sam Feldt, Rita Ora;Dance/Electronic;https://open.spotify.com/track/2Xy1UIVfOlukyye6Fd0wrI;0.673;0.729;6.0;-4.879;1.0;0.0496;0.083;0.0;0.1;0.675;122.023;169672.0;4.0
PRINCE OF DARKNESS;SHADXWBXRN, ARCHEZ, KXNVRA;Dance/Electronic;https://open.spotify.com/track/3F8ydJz1se1vIxZTRcRjIJ;0.685;0.93;8.0;-4.65;1.0;0.0398;0.153;0.841;0.168;0.487;124.011;123871.0;4.0
Dopamine (feat. Eyelar);Purple Disco Machine, Eyelar;Dance/Electronic;https://open.spotify.com/track/5JBtWpLoGO62gb5vax505b;0.689;0.797;11.0;-5.604;0.0;0.128;0.0537;0.0;0.212;0.855;117.982;216092.0;4.0
On Repeat;Robin Schulz, David Guetta;Dance/Electronic;https://open.spotify.com/track/4xbXuRfZ2ZLktw5QEdGYnX;0.609;0.801;1.0;-8.483;0.0;0.0694;0.0246;0.00255;0.37;0.202;122.958;190217.0;4.0
No One Dies From Love;Tove Lo;Dance/Electronic;https://open.spotify.com/track/62MosvjGMQY3HeGPFEsmM1;0.652;0.801;0.0;-6.632;1.0;0.0576;0.0717;1.22e-06;0.264;0.346;121.099;186018.0;4.0
Man On The Moon;Alan Walker, Benjamin Ingrosso;Dance/Electronic;https://open.spotify.com/track/0zqBZqm5czQ3A4EoSdKFHj;0.668;0.816;4.0;-5.648;0.0;0.0367;0.0557;1.02e-06;0.197;0.5;129.971;178625.0;4.0
Dead To Me - Slow + Reverb;Whales, Fraxo, Lox Chatterbox;Dance/Electronic;https://open.spotify.com/track/7xnElMPFCmSlMJ0AY2hnxc;0.682;0.543;1.0;-8.66;1.0;0.0688;0.261;0.0;0.108;0.112;127.526;267228.0;4.0
Hurricane;Ofenbach, Ella Henderson;Dance/Electronic;https://open.spotify.com/track/0iVkWge9ytV4Scgy2hQ2za;0.56;0.851;2.0;-2.851;0.0;0.0486;0.225;2.9e-06;0.177;0.461;125.947;147140.0;4.0
#miles;skaiwater;Dance/Electronic;https://open.spotify.com/track/1hboZZxKIEjLHRIkhx4Soi;0.39;0.305;8.0;-13.392;0.0;0.0555;0.489;0.0687;0.155;0.166;157.155;115138.0;4.0
Toxic Pony;ALTÉGO, Britney Spears, Ginuwine;Dance/Electronic;https://open.spotify.com/track/6QHXcb0eFwOKZOZ9bOFmxm;0.775;0.652;0.0;-9.906;1.0;0.152;0.00757;0.000598;0.105;0.922;143.08;198042.0;4.0
Escape (feat. Hayla);Kx5, deadmau5, Kaskade, Hayla;Dance/Electronic;https://open.spotify.com/track/10oKSzRcwbZsog2uq2gb4b;0.66;0.799;9.0;-6.934;0.0;0.0719;0.179;0.000364;0.701;0.148;126.08;240445.0;4.0
How Will I Know;Whitney Houston, Clean Bandit;Dance/Electronic;https://open.spotify.com/track/79wbJeLkXOlJh4AzaWCWfL;0.761;0.739;6.0;-3.591;1.0;0.0369;0.178;3.35e-06;0.23;0.656;118.997;213436.0;4.0
I Wish (feat. Mabel);Joel Corry, Mabel;Dance/Electronic;https://open.spotify.com/track/0YORgvqP1MotwCnDZzOwII;0.686;0.856;9.0;-2.717;0.0;0.0426;0.0896;0.0;0.0648;0.733;123.997;181728.0;4.0
The Drop;Dimitri Vegas, David Guetta, Nicole Scherzinger, Azteck;Dance/Electronic;https://open.spotify.com/track/1stcTlLCa16GvgKtzelN7U;0.86;0.853;0.0;-4.606;0.0;0.0603;0.0101;0.293;0.062;0.791;122.033;122137.0;4.0
Morenita;HUGEL, Cumbiafrica;Dance/Electronic;https://open.spotify.com/track/0pIiCv0GdhtsOjCJ5Y7zHj;0.639;0.769;1.0;-5.077;1.0;0.0383;0.000701;0.742;0.0553;0.177;123.983;176492.0;4.0
Jungle;Fred again..;Dance/Electronic;https://open.spotify.com/track/31B7wLv4yvtjDoTTmbnxeE;0.665;0.727;1.0;-8.073;0.0;0.0391;0.00984;0.394;0.172;0.397;133.922;198806.0;4.0
Sah Sah;Nancy Ajram, Marshmello;Dance/Electronic;https://open.spotify.com/track/2O6kwqT9Hb38PhHwbCNfOh;0.808;0.691;10.0;-6.032;0.0;0.0807;0.0411;1.16e-05;0.0936;0.271;110.01;171664.0;4.0
Break it off - Bonus;PinkPantheress;Dance/Electronic;https://open.spotify.com/track/78ul3D77noQsYjSwvwiPU1;0.552;0.904;11.0;-4.891;0.0;0.114;0.0027;8.85e-06;0.0786;0.746;171.788;96133.0;4.0
You for Me;Sigala, Rita Ora;Dance/Electronic;https://open.spotify.com/track/73QyyUMMvtNELmULI4FOsp;0.733;0.886;2.0;-1.856;0.0;0.0426;0.0481;1.81e-06;0.191;0.696;126.031;175435.0;4.0
Like A Prayer;Madism, Masove, Brendan Mills, Tess Burrstone;Dance/Electronic;https://open.spotify.com/track/319J2YqAVDmQXpUJGCxDkv;0.67;0.848;4.0;-4.437;1.0;0.0501;0.0134;9.85e-06;0.332;0.373;124.019;183992.0;4.0
If You Really Love Me (How Will I Know);David Guetta, MistaJam, John Newman;Dance/Electronic;https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA;0.692;0.883;7.0;-4.698;1.0;0.0582;0.0512;0.0;0.228;0.614;122.984;184390.0;4.0
Crazy What Love Can (with Becky Hill & Ella Henderson) - David Guetta & James Hype Remix;David Guetta, James Hype, Becky Hill, Ella Henderson;Dance/Electronic;https://open.spotify.com/track/3WxudMmNMRRect1cLF5KuO;0.697;0.914;9.0;-5.394;1.0;0.0411;0.257;0.416;0.166;0.384;126.004;160564.0;4.0
I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir);Oliver Heldens, Nile Rodgers, House Gospel Choir;Dance/Electronic;https://open.spotify.com/track/2LxdNADWier3MKTei8FbOY;0.686;0.892;10.0;-3.186;0.0;0.0498;0.0577;7.11e-06;0.0838;0.752;126.03;157206.0;4.0
The Drum;Alan Walker;Dance/Electronic;https://open.spotify.com/track/1zOOl8f7qkjj0AmvlCfLyQ;0.783;0.762;6.0;-4.727;1.0;0.0507;0.158;6.56e-05;0.092;0.33;127.993;189288.0;4.0
I Love U;The Chainsmokers;Dance/Electronic;https://open.spotify.com/track/3MJE5DoCeAWP7cDbW9Hgm5;0.651;0.719;8.0;-5.804;1.0;0.0318;0.143;3.62e-05;0.0948;0.81;103.981;185523.0;4.0
Love Me Now (feat. Zoe Wees);Kygo, Zoe Wees;Dance/Electronic;https://open.spotify.com/track/1c1sdxrYLIiuJOlE7PPttb;0.662;0.489;5.0;-7.067;1.0;0.0525;0.163;0.0;0.172;0.506;102.04;195881.0;4.0
No Excuses;Bru-C;Dance/Electronic;https://open.spotify.com/track/3gw91o4at6nDzewF9Hxzs7;0.678;0.732;4.0;-5.696;0.0;0.0465;0.105;1.56e-05;0.306;0.337;87.495;222453.0;4.0
Close Eyes - Slowed + Reverb;DVRST;Dance/Electronic;https://open.spotify.com/track/5RE3w3M9g5vsotdIVtLONq;0.748;0.631;10.0;-10.057;0.0;0.051;0.0799;0.838;0.104;0.0799;88.502;143769.0;4.0
Drive (feat. Wes Nelson);Clean Bandit, Topic, Wes Nelson;Dance/Electronic;https://open.spotify.com/track/6eCmK3GQyFuTNWCJHsaF9d;0.81;0.571;10.0;-7.189;0.0;0.085;0.0624;1.63e-06;0.094;0.771;125.994;179375.0;4.0
Savage;Tiësto, Deorro;Dance/Electronic;https://open.spotify.com/track/76A1RRDEyHKtmV3Vh6PeVN;0.694;0.7;0.0;-5.53;0.0;0.0488;0.191;0.0;0.0719;0.261;127.965;167500.0;4.0
Mne Malo Malo Malo Tebya;Master CC, ilkekw, Dupzi;Dance/Electronic;https://open.spotify.com/track/3D67fh1o2oGOnT5R1UPmwf;0.531;0.886;6.0;-3.714;1.0;0.0767;0.000313;0.737;0.355;0.741;90.733;164397.0;4.0
Keraunos;PlayaPhonk;Dance/Electronic;https://open.spotify.com/track/5ZKyj00XSlmEoKnDGH4JZa;0.838;0.59;7.0;-4.305;1.0;0.233;0.439;0.874;0.105;0.495;150.02;144980.0;4.0
Die For You;VALORANT, Grabbitz;Dance/Electronic;https://open.spotify.com/track/2lz3zjQ5QCVXiyOzIk02vW;0.598;0.705;11.0;-5.462;1.0;0.0333;0.0826;1.8e-05;0.133;0.104;95.018;212927.0;4.0
Chasing Stars (feat. James Bay);Alesso, Marshmello, James Bay;Dance/Electronic;https://open.spotify.com/track/6y6xhAgZjvxy5kR5rigpY3;0.594;0.64;10.0;-6.865;1.0;0.033;0.0169;0.0;0.135;0.492;92.871;170457.0;4.0
Sleepless;AVAION, PaulWetz, Nu Aspect, yuma.;Dance/Electronic;https://open.spotify.com/track/75HBVc7kJLjC2LlPc4ScfH;0.673;0.595;7.0;-11.333;0.0;0.0393;0.372;0.37;0.077;0.186;121.982;165263.0;4.0
#doyalike;kazeWIW;Dance/Electronic;https://open.spotify.com/track/0axgY4AiWx0spzdQb1gSjg;0.634;0.69;2.0;-8.316;1.0;0.0704;0.0959;0.564;0.469;0.399;96.115;183066.0;4.0
Wild Night;Michael Calfan, Hannah Boleyn;Dance/Electronic;https://open.spotify.com/track/5L8rtOcwS2HDeJsAuM2oNd;0.674;0.847;5.0;-4.52;0.0;0.0683;0.0405;0.269;0.161;0.456;122.891;128781.0;4.0
Love Tonight - Robin Schulz Remix;Shouse, Robin Schulz;Dance/Electronic;https://open.spotify.com/track/0J07ya7WC09FaQADutoBRZ;0.52;0.785;0.0;-7.816;0.0;0.0764;0.0319;0.000373;0.392;0.225;122.935;184784.0;4.0
Fire To The Rain (Hardstyle);sh1ro;Dance/Electronic;https://open.spotify.com/track/7G8mB7F3gfOdDkQa9HOzJ9;0.431;0.859;5.0;-8.669;0.0;0.0935;0.000838;5.72e-05;0.388;0.492;165.076;149525.0;4.0
U Are My High;DJ Snake;Dance/Electronic;https://open.spotify.com/track/3S7A85bAWOd6ltk6r2ANOI;0.503;0.783;0.0;-4.761;0.0;0.0385;0.0221;0.00223;0.14;0.213;125.122;180480.0;4.0
These Nights (feat. KIDDO);Loud Luxury, KIDDO;Dance/Electronic;https://open.spotify.com/track/2ijnxPy6Yh8B7PLjbPiYIu;0.666;0.717;2.0;-5.502;0.0;0.0497;0.00444;3.8e-06;0.145;0.206;119.986;132417.0;4.0
Give It To Me;Lucky Luke;Dance/Electronic;https://open.spotify.com/track/45eSaPu2qoa2tuaungtPxm;0.844;0.789;5.0;-4.877;0.0;0.0918;0.0112;0.00245;0.0603;0.806;125.019;186240.0;4.0
Talk About;Rain Radio, DJ Craig Gorman;Dance/Electronic;https://open.spotify.com/track/1olCzMxaeiQKNO64ssWVGr;0.814;0.874;6.0;-5.316;1.0;0.0425;0.000222;0.522;0.276;0.434;123.992;161041.0;4.0
Fireworks (feat. Moss Kena & The Knocks);Purple Disco Machine, Moss Kena, The Knocks;Dance/Electronic;https://open.spotify.com/track/5Iv4HuT9pKPi5WuE2ii3vs;0.752;0.781;1.0;-5.493;0.0;0.0429;0.00687;2.73e-06;0.178;0.787;118.053;199476.0;4.0
In Your Arms (For An Angel);Topic, Robin Schulz, Nico Santos, Paul van Dyk;Dance/Electronic;https://open.spotify.com/track/5WOnsi0Bug74LmhxcPfKvR;0.694;0.828;11.0;-4.653;0.0;0.0336;0.0399;0.0;0.0796;0.407;126.002;150476.0;4.0
IMMACULATE;VISXGE;Dance/Electronic;https://open.spotify.com/track/5Txeau6Fi96zS4THXUJ4w7;0.78;0.385;7.0;-7.568;1.0;0.358;0.00151;5.3e-06;0.661;0.34;117.931;140874.0;4.0
Blitzkrieg 2022 - Drammen;Kris Winther, SuperJonny, Rapposaurus Rex, LamboLaz;Dance/Electronic;https://open.spotify.com/track/4qkchijBTUVzbQt9jbPv9k;0.809;0.93;1.0;-5.098;1.0;0.252;0.0256;0.0;0.724;0.712;128.035;185625.0;4.0
Rampampam;Minelli;Dance/Electronic;https://open.spotify.com/track/1esZgaqm0YKN87CIP3orJ3;0.797;0.649;3.0;-5.506;0.0;0.182;0.24;0.0012;0.153;0.437;117.971;200212.0;4.0
IN THE CLUB;Mishashi Sensei;Dance/Electronic;https://open.spotify.com/track/7vX0rvoGneCCOJ2QPruNNZ;0.869;0.577;8.0;-9.817;1.0;0.0897;0.232;0.503;0.134;0.145;126.022;139206.0;4.0
Still Sleepless;D.O.D, Carla Monroe;Dance/Electronic;https://open.spotify.com/track/4vyG9ZhHT8MKJE5mTICMFC;0.628;0.738;6.0;-5.045;0.0;0.0367;0.0156;0.281;0.153;0.699;125.928;162879.0;4.0
La Danza;John Summit;Dance/Electronic;https://open.spotify.com/track/2FEUloDXMvRnyfLcsrCfkw;0.797;0.88;6.0;-5.722;0.0;0.0442;0.00298;0.574;0.183;0.357;125.996;157619.0;4.0
Alright (feat. KIDDO);Alle Farben, KIDDO;Dance/Electronic;https://open.spotify.com/track/1vUOJpWc091SBYULNvz9mp;0.593;0.804;0.0;-7.217;1.0;0.0707;0.0453;0.0;0.367;0.381;121.97;169000.0;4.0
I Want More;Marc Benjamin;Dance/Electronic;https://open.spotify.com/track/4ZWyj5whGZ3nNLwOtOLrMt;0.746;0.888;1.0;-6.15;1.0;0.0726;0.0401;0.00191;0.0835;0.296;124.954;129600.0;4.0
Summer In New York;Sofi Tukker;Dance/Electronic;https://open.spotify.com/track/5kyJ6sznnWACqHbw65p34Q;0.706;0.77;10.0;-6.224;0.0;0.0653;0.397;1.84e-05;0.209;0.967;117.075;158549.0;4.0
Astronaut In The Ocean - Alok Remix;Masked Wolf, Alok;Dance/Electronic;https://open.spotify.com/track/1yX6sh2TkrT5hsXodo7aS6;0.53;0.82;4.0;-4.936;0.0;0.0438;0.154;2.71e-06;0.14;0.355;171.933;128372.0;4.0
pogo;bbno$, Diplo;Dance/Electronic;https://open.spotify.com/track/404b6bC4GIxPsNssJmfC1f;0.729;0.973;4.0;-2.761;1.0;0.0759;0.0424;0.205;0.333;0.687;124.957;207360.0;4.0
Just for me;PinkPantheress;Dance/Electronic;https://open.spotify.com/track/1Vrj9Vcbb0lOG94pQbYvzv;0.804;0.609;0.0;-7.848;1.0;0.0633;0.68;0.00253;0.261;0.713;133.043;116213.0;4.0
Love Again (feat. Alida);Alok, Alida;Dance/Electronic;https://open.spotify.com/track/63bWXWGcWnRQvdS8bJWdkB;0.636;0.822;0.0;-4.321;0.0;0.0507;0.0534;1.99e-05;0.121;0.338;127.225;147402.0;4.0
Hopeless Heart;Keanu Silva, Toby Romeo, SACHA;Dance/Electronic;https://open.spotify.com/track/2tJ4fnUrG5v7OmYVGq7sw8;0.727;0.835;5.0;-4.981;0.0;0.0419;0.179;1.06e-05;0.108;0.408;124.027;151903.0;4.0
Everything But You (feat. A7S);Clean Bandit, A7S;Dance/Electronic;https://open.spotify.com/track/2wVQcA1YCuGL6EW0QbgVoV;0.679;0.764;6.0;-5.301;1.0;0.0391;0.031;9.05e-06;0.0951;0.471;124.977;198015.0;4.0
Somebody Like U;Alan Walker, Au/Ra;Dance/Electronic;https://open.spotify.com/track/2uDyv5rw4333xY5obTeByt;0.616;0.691;9.0;-6.497;1.0;0.0621;0.156;0.0;0.177;0.207;124.957;191099.0;4.0
Devil Eyes;ZODIVK;Dance/Electronic;https://open.spotify.com/track/04cMUwER7r2VwqMCj4kYJ9;0.73;0.757;2.0;-7.379;1.0;0.0989;0.00189;0.833;0.157;0.259;102.378;136652.0;4.0
Never Love You Again (with Little Big Town & Bryn Christopher);Cheat Codes, Little Big Town, Bryn Christopher;Dance/Electronic;https://open.spotify.com/track/676tQQmFrilCR8L7kxRcGd;0.645;0.786;1.0;-5.337;0.0;0.0554;0.0343;3.57e-06;0.139;0.597;124.962;191329.0;4.0
S.X.N.D. N.X.D.E.S.;BADTRIP MUSIC, GREEN ORXNGE, Send 1;Dance/Electronic;https://open.spotify.com/track/01kTHp76rGti2G92XpAYjS;0.476;0.81;8.0;-5.769;0.0;0.182;0.0121;0.798;0.262;0.401;164.977;114839.0;4.0
Lonely Heart;Jax Jones, Martin Solveig, GRACEY, Europa;Dance/Electronic;https://open.spotify.com/track/4iGjLLvo4Pax82YX3jE3Q1;0.786;0.733;8.0;-4.283;0.0;0.0337;0.0664;0.0;0.0564;0.81;123.973;167527.0;4.0
Call Me (with R3HAB & Timmy Trumpet);Gabry Ponte, R3HAB, Timmy Trumpet;Dance/Electronic;https://open.spotify.com/track/1dt220OBbkTsYz1NLVKIaw;0.398;0.956;2.0;-4.429;1.0;0.329;0.00935;0.0038;0.142;0.269;106.581;178310.0;4.0
Where The Lights Are Low;Toby Romeo, Felix Jaehn, FAULHABER;Dance/Electronic;https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS;0.759;0.807;8.0;-5.812;0.0;0.122;0.448;0.0;0.105;0.62;123.904;136996.0;4.0
Haunted;Laura Les;Dance/Electronic;https://open.spotify.com/track/1toNKayLMeCcVlsLGXJl7n;0.51;0.817;9.0;-8.666;1.0;0.0373;0.000654;0.0344;0.146;0.547;169.481;102007.0;4.0
More Than A Woman - SG's Paradise Edit;Bee Gees, SG Lewis;Dance/Electronic;https://open.spotify.com/track/0L3XCv9i9IHs8cJEVhsJ3J;0.679;0.762;10.0;-4.253;0.0;0.0316;0.00469;0.23;0.0446;0.511;105.407;357936.0;4.0
Chain My Heart;Topic, Bebe Rexha;Dance/Electronic;https://open.spotify.com/track/67lbzVADsqJJ6tyVk0XCgn;0.663;0.849;11.0;-4.462;0.0;0.0334;0.0791;1.2e-06;0.192;0.722;123.992;146880.0;4.0
Headlights (feat. KIDDO);Alok, Alan Walker, KIDDO;Dance/Electronic;https://open.spotify.com/track/7BhmwvCdQZNwuQXSHw5TzP;0.626;0.754;2.0;-6.217;0.0;0.0269;0.00998;0.00404;0.157;0.317;100.015;158400.0;4.0
Weekend (Party, Sleep, Repeat);Mark Mendy, Paradigm;Dance/Electronic;https://open.spotify.com/track/5066WzFaeJhqmQmKjBmrr6;0.813;0.853;10.0;-4.756;1.0;0.163;0.138;0.0;0.0845;0.732;123.005;138557.0;4.0
Pepas - Tiësto Remix;Farruko, Tiësto;Dance/Electronic;https://open.spotify.com/track/1bFgMkoazsyZGSflpCzYm6;0.769;0.688;7.0;-4.378;1.0;0.0501;0.00215;0.107;0.088;0.387;130.026;223385.0;4.0
On My Knees;RÜFÜS DU SOL;Dance/Electronic;https://open.spotify.com/track/2ouFrmMwYik8nQX2n9SeZu;0.683;0.571;1.0;-7.721;1.0;0.0286;0.0335;0.0616;0.0957;0.29;120.044;261001.0;4.0
Shivers - Ofenbach Remix;Ed Sheeran, Ofenbach;Dance/Electronic;https://open.spotify.com/track/1eGlStOBtFJ6Oc4hhN5tUR;0.861;0.832;2.0;-3.35;1.0;0.0457;0.0119;0.0;0.0461;0.917;126.989;187248.0;4.0
My Pony;R3HAB;Dance/Electronic;https://open.spotify.com/track/3cDfo3bJzLgBTQ5ccL8VUp;0.592;0.818;6.0;-4.823;0.0;0.32;0.227;2.86e-05;0.228;0.808;122.597;153415.0;4.0
Sufriendo;MYLØ, Zafra Negra;Dance/Electronic;https://open.spotify.com/track/7bmdCzMO7PQWwgSB7npXc5;0.816;0.952;7.0;-4.972;1.0;0.105;0.0108;0.44;0.0779;0.282;124.006;164516.0;4.0
Redlight;Swedish House Mafia, Sting;Dance/Electronic;https://open.spotify.com/track/48Jf12YHPBCAfAzi255Rvr;0.71;0.63;2.0;-7.003;1.0;0.0413;0.00879;0.147;0.058;0.216;125.0;242880.0;4.0
Used To Know Me;Charli XCX;Dance/Electronic;https://open.spotify.com/track/5dry5tz8yLcLuOJ3l6ZEQd;0.711;0.931;1.0;-4.042;1.0;0.0323;0.0914;4.41e-05;0.0892;0.775;118.009;145840.0;4.0
Destination Calabria;Masove, Brendan Mills, Tess Burrstone;Dance/Electronic;https://open.spotify.com/track/3VtgKy06wkxOLoxxe0lqXa;0.733;0.93;9.0;-6.483;0.0;0.0616;0.0437;0.116;0.0406;0.612;123.967;156774.0;4.0
The Fall;The Chainsmokers, Ship Wrek;Dance/Electronic;https://open.spotify.com/track/7hWt5I5sEA54Za6KKzislx;0.664;0.939;0.0;-4.699;0.0;0.0354;0.011;0.0142;0.167;0.285;121.979;196022.0;4.0
Why Can't You Wait;The Chainsmokers, Bob Moses;Dance/Electronic;https://open.spotify.com/track/2qtryeKSrI7RgSBo1N3uXv;0.707;0.582;0.0;-6.308;1.0;0.0268;0.0153;4.78e-06;0.104;0.272;115.017;229929.0;4.0
Intimidated (feat. H.E.R.);KAYTRANADA, H.E.R.;Dance/Electronic;https://open.spotify.com/track/1jBKtzlwTVtCrScpiiHiKT;0.738;0.75;11.0;-3.654;0.0;0.219;0.0167;0.00976;0.174;0.342;112.009;207840.0;4.0
I Will Survive;Belters Only;Dance/Electronic;https://open.spotify.com/track/5Fi4nPER6YbntbYDW4P3Pz;0.637;0.917;10.0;-4.554;0.0;0.146;0.376;0.000106;0.165;0.558;124.03;150992.0;4.0
Lean On Me;Cheat Codes, Tinashe;Dance/Electronic;https://open.spotify.com/track/5acSb48zFAcXTdL5Wsk8xx;0.686;0.738;9.0;-5.802;1.0;0.287;0.0703;0.0;0.0505;0.45;101.829;149857.0;4.0
I got summer on my mind;flames, Orcun Sanchez, ronixd;Dance/Electronic;https://open.spotify.com/track/08839aJ4X3BoPtU9oLCui3;0.641;0.63;9.0;-7.464;0.0;0.0394;0.304;0.0;0.123;0.335;93.39;205055.0;4.0
Undeniable (feat. X Ambassadors);Kygo, X Ambassadors;Dance/Electronic;https://open.spotify.com/track/71qB68guEJjbvtjlkZ8DF5;0.684;0.506;6.0;-6.743;1.0;0.0338;0.159;0.0;0.26;0.352;108.036;180596.0;4.0
Hits 2021 - Mashup;Trinix Remix, Trinix;Dance/Electronic;https://open.spotify.com/track/1R8bpZGAVUxeygsKfHnInQ;0.658;0.706;0.0;-8.681;0.0;0.16;0.157;1.07e-05;0.107;0.332;123.687;157389.0;4.0
Rise;Lost Frequencies;Dance/Electronic;https://open.spotify.com/track/7HXBG0W8gFJwHUh5mVF9tf;0.689;0.612;6.0;-6.014;1.0;0.0387;0.228;7.77e-06;0.368;0.461;122.076;193018.0;4.0
Sweater Weather;Jomarijan;Dance/Electronic;https://open.spotify.com/track/77y3caTFtC3n4tGgyPUF87;0.559;0.85;8.0;-5.276;1.0;0.0596;0.0118;1.57e-05;0.115;0.33;155.064;202399.0;4.0
CTRL + ALT + DEL;Rêve;Dance/Electronic;https://open.spotify.com/track/7ElC7VjUNl3oJ20Q5OpEh9;0.779;0.763;5.0;-5.58;0.0;0.34;0.035;1.65e-06;0.112;0.869;119.94;153167.0;4.0
OMG;Broiler, Sofiloud;Dance/Electronic;https://open.spotify.com/track/1leQBt3X85aFCucHi4CEYt;0.593;0.687;3.0;-2.47;0.0;0.0731;0.024;0.0;0.0905;0.55;119.954;168893.0;4.0
Come Around Again (feat. JC Stewart);Armin van Buuren, Billen Ted, JC Stewart;Dance/Electronic;https://open.spotify.com/track/7vTgyBAN8TSQu7Jc6ACyw2;0.589;0.912;9.0;-3.878;0.0;0.0766;0.0366;0.0;0.0752;0.426;123.946;169108.0;4.0
Follow;Martin Garrix, Zedd;Dance/Electronic;https://open.spotify.com/track/4xFcQGVBVakReaL0OOJiP6;0.588;0.78;11.0;-6.102;0.0;0.0432;0.0333;0.193;0.0728;0.201;127.085;221220.0;4.0
CHARGER (ft. Charli XCX);ELIO, Charli XCX;Dance/Electronic;https://open.spotify.com/track/3InNdtWYQV1Wx81qST5rU1;0.804;0.593;1.0;-10.459;1.0;0.045;0.171;0.063;0.115;0.473;114.04;147368.0;4.0
Drive Forever;T3NZU;Dance/Electronic;https://open.spotify.com/track/6Ede2Ta7dVhcV7QYQ3OH6N;0.845;0.786;6.0;-7.088;1.0;0.169;0.356;0.586;0.289;0.501;108.034;145556.0;4.0
Chase;KSLV Noh;Dance/Electronic;https://open.spotify.com/track/7C6OeOzOEA0jW8E6uuVgqs;0.682;0.821;8.0;-5.879;1.0;0.68;0.112;0.783;0.185;0.366;126.99;124768.0;4.0
Stick Season;Noah Kahan;Folk;https://open.spotify.com/track/0GNVXNz7Jkicfk2mp5OyG5;0.664;0.5;9.0;-6.935;1.0;0.0651;0.799;0.0;0.0966;0.801;117.896;182347.0;4.0
Carolina - From The Motion Picture “Where The Crawdads Sing”;Taylor Swift;Folk;https://open.spotify.com/track/4axSuOg3BqsowKjRpj59RU;0.476;0.189;11.0;-13.777;0.0;0.0329;0.904;4.52e-06;0.254;0.324;115.851;264439.0;4.0
Doin' This;Luke Combs;Folk;https://open.spotify.com/track/6TpyujRefwsflWFXbmjVpj;0.588;0.55;1.0;-5.878;1.0;0.0269;0.166;8.67e-06;0.11;0.39;115.01;254173.0;4.0
Missing Piece;Vance Joy;Folk;https://open.spotify.com/track/2vB9ME0oZwfTGAUMC71CaT;0.632;0.863;0.0;-5.21;1.0;0.0446;0.0449;1.01e-06;0.13;0.731;101.976;215840.0;4.0
Wilder Days;Morgan Wade;Folk;https://open.spotify.com/track/2vubFQgAJO5SeuVa7ytIHc;0.502;0.662;9.0;-4.041;1.0;0.0293;0.00322;0.00274;0.119;0.4;110.917;251293.0;4.0
